partyID,party,party,position,statementID,statement_title,statement
23,Die Humanisten,Partei der Humanisten,neutral,5,Begrenzung für Mieterhöhungen,"Die Möglichkeiten der Vermieterinnen und Vermieter, Wohnungsmieten zu erhöhen, sollen gesetzlich stärker begrenzt werden."
24,du.,Die Urbane. Eine HipHop Partei,agree,5,Begrenzung für Mieterhöhungen,"Die Möglichkeiten der Vermieterinnen und Vermieter, Wohnungsmieten zu erhöhen, sollen gesetzlich stärker begrenzt werden."
25,SGP,"Sozialistische Gleichheitspartei, Vierte Internationale",agree,5,Begrenzung für Mieterhöhungen,"Die Möglichkeiten der Vermieterinnen und Vermieter, Wohnungsmieten zu erhöhen, sollen gesetzlich stärker begrenzt werden."
26,dieBasis,Basisdemokratische Partei Deutschland,agree,5,Begrenzung für Mieterhöhungen,"Die Möglichkeiten der Vermieterinnen und Vermieter, Wohnungsmieten zu erhöhen, sollen gesetzlich stärker begrenzt werden."
27,Bündnis C,Bündnis C - Christen für Deutschland,disagree,5,Begrenzung für Mieterhöhungen,"Die Möglichkeiten der Vermieterinnen und Vermieter, Wohnungsmieten zu erhöhen, sollen gesetzlich stärker begrenzt werden."
28,BÜRGERBEWEGUNG,Bürgerbewegung für Fortschritt und Wandel,disagree,5,Begrenzung für Mieterhöhungen,"Die Möglichkeiten der Vermieterinnen und Vermieter, Wohnungsmieten zu erhöhen, sollen gesetzlich stärker begrenzt werden."
29,III. Weg,DER DRITTE WEG,agree,5,Begrenzung für Mieterhöhungen,"Die Möglichkeiten der Vermieterinnen und Vermieter, Wohnungsmieten zu erhöhen, sollen gesetzlich stärker begrenzt werden."
30,BÜNDNIS21,diePinken/BÜNDNIS21,disagree,5,Begrenzung für Mieterhöhungen,"Die Möglichkeiten der Vermieterinnen und Vermieter, Wohnungsmieten zu erhöhen, sollen gesetzlich stärker begrenzt werden."
31,LIEBE,Europäische Partei LIEBE,agree,5,Begrenzung für Mieterhöhungen,"Die Möglichkeiten der Vermieterinnen und Vermieter, Wohnungsmieten zu erhöhen, sollen gesetzlich stärker begrenzt werden."
32,LKR,Liberal-Konservative Reformer,disagree,5,Begrenzung für Mieterhöhungen,"Die Möglichkeiten der Vermieterinnen und Vermieter, Wohnungsmieten zu erhöhen, sollen gesetzlich stärker begrenzt werden."
33,PdF,Partei des Fortschritts,neutral,5,Begrenzung für Mieterhöhungen,"Die Möglichkeiten der Vermieterinnen und Vermieter, Wohnungsmieten zu erhöhen, sollen gesetzlich stärker begrenzt werden."
34,LfK,">> Partei für Kinder, Jugendliche und Familien ",neutral,5,Begrenzung für Mieterhöhungen,"Die Möglichkeiten der Vermieterinnen und Vermieter, Wohnungsmieten zu erhöhen, sollen gesetzlich stärker begrenzt werden."
35,SSW,Südschleswigscher Wählerverband,agree,5,Begrenzung für Mieterhöhungen,"Die Möglichkeiten der Vermieterinnen und Vermieter, Wohnungsmieten zu erhöhen, sollen gesetzlich stärker begrenzt werden."
36,Team Todenhöfer,Team Todenhöfer – Die Gerechtigkeitspartei,disagree,5,Begrenzung für Mieterhöhungen,"Die Möglichkeiten der Vermieterinnen und Vermieter, Wohnungsmieten zu erhöhen, sollen gesetzlich stärker begrenzt werden."
37,UNABHÄNGIGE,UNABHÄNGIGE für bürgernahe Demokratie,agree,5,Begrenzung für Mieterhöhungen,"Die Möglichkeiten der Vermieterinnen und Vermieter, Wohnungsmieten zu erhöhen, sollen gesetzlich stärker begrenzt werden."
38,Volt,Volt Deutschland,agree,5,Begrenzung für Mieterhöhungen,"Die Möglichkeiten der Vermieterinnen und Vermieter, Wohnungsmieten zu erhöhen, sollen gesetzlich stärker begrenzt werden."
1,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,agree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
2,SPD,Sozialdemokratische Partei Deutschlands,agree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
3,AfD,Alternative für Deutschland,agree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
4,FDP,Freie Demokratische Partei,agree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
5,DIE LINKE,DIE LINKE,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
6,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
7,FREIE WÄHLER,FREIE WÄHLER,agree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
10,NPD,Nationaldemokratische Partei Deutschlands,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
11,PIRATEN,Piratenpartei Deutschland,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
12,ÖDP,Ökologisch-Demokratische Partei,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
13,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
14,DiB,DEMOKRATIE IN BEWEGUNG,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
15,BP,Bayernpartei,agree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
16,Tierschutzallianz,"Allianz für Menschenrechte, Tier- und Naturschutz",neutral,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
17,MLPD,Marxistisch-Leninistische Partei Deutschlands,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
18,Gesundheitsforschung,Partei für Gesundheitsforschung,neutral,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
19,MENSCHLICHE WELT,Menschliche Welt - für das Wohl und Glücklichsein aller,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
20,DKP,Deutsche Kommunistische Partei,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
21,Die Grauen,Die Grauen – Für alle Generationen,neutral,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
22,BüSo,Bürgerrechtsbewegung Solidarität,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
23,Die Humanisten,Partei der Humanisten,agree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
24,du.,Die Urbane. Eine HipHop Partei,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
25,SGP,"Sozialistische Gleichheitspartei, Vierte Internationale",disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
26,dieBasis,Basisdemokratische Partei Deutschland,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
27,Bündnis C,Bündnis C - Christen für Deutschland,agree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
28,BÜRGERBEWEGUNG,Bürgerbewegung für Fortschritt und Wandel,agree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
29,III. Weg,DER DRITTE WEG,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
30,BÜNDNIS21,diePinken/BÜNDNIS21,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
31,LIEBE,Europäische Partei LIEBE,agree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
32,LKR,Liberal-Konservative Reformer,agree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
33,PdF,Partei des Fortschritts,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
34,LfK,">> Partei für Kinder, Jugendliche und Familien ",disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
35,SSW,Südschleswigscher Wählerverband,neutral,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
36,Team Todenhöfer,Team Todenhöfer – Die Gerechtigkeitspartei,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
37,UNABHÄNGIGE,UNABHÄNGIGE für bürgernahe Demokratie,neutral,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
38,Volt,Volt Deutschland,disagree,6,Patentschutz für Impfstoffe,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.
1,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,disagree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
2,SPD,Sozialdemokratische Partei Deutschlands,agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
3,AfD,Alternative für Deutschland,disagree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
4,FDP,Freie Demokratische Partei,neutral,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
5,DIE LINKE,DIE LINKE,agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
6,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
7,FREIE WÄHLER,FREIE WÄHLER,disagree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
10,NPD,Nationaldemokratische Partei Deutschlands,disagree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
11,PIRATEN,Piratenpartei Deutschland,agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
12,ÖDP,Ökologisch-Demokratische Partei,agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
13,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
14,DiB,DEMOKRATIE IN BEWEGUNG,agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
15,BP,Bayernpartei,agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
16,Tierschutzallianz,"Allianz für Menschenrechte, Tier- und Naturschutz",agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
17,MLPD,Marxistisch-Leninistische Partei Deutschlands,agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
18,Gesundheitsforschung,Partei für Gesundheitsforschung,neutral,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
19,MENSCHLICHE WELT,Menschliche Welt - für das Wohl und Glücklichsein aller,neutral,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
20,DKP,Deutsche Kommunistische Partei,agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
21,Die Grauen,Die Grauen – Für alle Generationen,neutral,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
22,BüSo,Bürgerrechtsbewegung Solidarität,disagree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
23,Die Humanisten,Partei der Humanisten,agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
24,du.,Die Urbane. Eine HipHop Partei,agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
25,SGP,"Sozialistische Gleichheitspartei, Vierte Internationale",agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
26,dieBasis,Basisdemokratische Partei Deutschland,neutral,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
27,Bündnis C,Bündnis C - Christen für Deutschland,disagree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
28,BÜRGERBEWEGUNG,Bürgerbewegung für Fortschritt und Wandel,agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
29,III. Weg,DER DRITTE WEG,disagree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
30,BÜNDNIS21,diePinken/BÜNDNIS21,disagree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
31,LIEBE,Europäische Partei LIEBE,disagree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
32,LKR,Liberal-Konservative Reformer,disagree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
33,PdF,Partei des Fortschritts,neutral,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
34,LfK,">> Partei für Kinder, Jugendliche und Familien ",agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
35,SSW,Südschleswigscher Wählerverband,agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
36,Team Todenhöfer,Team Todenhöfer – Die Gerechtigkeitspartei,disagree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
37,UNABHÄNGIGE,UNABHÄNGIGE für bürgernahe Demokratie,neutral,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
38,Volt,Volt Deutschland,agree,7,Ausstieg aus der Kohleverstromung,Der für das Jahr 2038 geplante Ausstieg aus der Kohleverstromung soll vorgezogen werden.
1,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,disagree,8,Gesetzliche Rentenversicherung,Alle Erwerbstätigen sollen in der gesetzlichen Rentenversicherung versichert sein müssen.
2,SPD,Sozialdemokratische Partei Deutschlands,agree,8,Gesetzliche Rentenversicherung,Alle Erwerbstätigen sollen in der gesetzlichen Rentenversicherung versichert sein müssen.
3,AfD,Alternative für Deutschland,agree,8,Gesetzliche Rentenversicherung,Alle Erwerbstätigen sollen in der gesetzlichen Rentenversicherung versichert sein müssen.
4,FDP,Freie Demokratische Partei,disagree,8,Gesetzliche Rentenversicherung,Alle Erwerbstätigen sollen in der gesetzlichen Rentenversicherung versichert sein müssen.
5,DIE LINKE,DIE LINKE,agree,8,Gesetzliche Rentenversicherung,Alle Erwerbstätigen sollen in der gesetzlichen Rentenversicherung versichert sein müssen.
6,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,agree,8,Gesetzliche Rentenversicherung,Alle Erwerbstätigen sollen in der gesetzlichen Rentenversicherung versichert sein müssen.
7,FREIE WÄHLER,FREIE WÄHLER,disagree,8,Gesetzliche Rentenversicherung,Alle Erwerbstätigen sollen in der gesetzlichen Rentenversicherung versichert sein müssen.
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",agree,8,Gesetzliche Rentenversicherung,Alle Erwerbstätigen sollen in der gesetzlichen Rentenversicherung versichert sein müssen.
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,agree,8,Gesetzliche Rentenversicherung,Alle Erwerbstätigen sollen in der gesetzlichen Rentenversicherung versichert sein müssen.
10,NPD,Nationaldemokratische Partei Deutschlands,agree,8,Gesetzliche Rentenversicherung,Alle Erwerbstätigen sollen in der gesetzlichen Rentenversicherung versichert sein müssen.
11,PIRATEN,Piratenpartei Deutschland,agree,8,Gesetzliche Rentenversicherung,Alle Erwerbstätigen sollen in der gesetzlichen Rentenversicherung versichert sein müssen.
12,ÖDP,Ökologisch-Demokratische Partei,agree,8,Gesetzliche Rentenversicherung,Alle Erwerbstätigen sollen in der gesetzlichen Rentenversicherung versichert sein müssen.
13,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",agree,8,Gesetzliche Rentenversicherung,Alle Erwerbstätigen sollen in der gesetzlichen Rentenversicherung versichert sein müssen.
